Date,Store Location,Product Category,Units Sold,Sales Amount,Promotions/Discounts,Day Type
2023-08-19,Kolkata,Cosmetics,31,9858,1,Weekend
2023-08-19,Delhi,Electronics,27,51489,1,Weekend
2023-08-19,Delhi,Clothing,32,25504,0,Weekend
2023-08-19,Delhi,Groceries,55,10560,0,Weekend
2023-08-19,Delhi,Furniture,8,43752,0,Weekend
2023-08-19,Delhi,Cosmetics,24,6072,0,Weekend
2023-08-19,Mumbai,Electronics,19,36233,0,Weekend
2023-08-19,Mumbai,Clothing,39,27417,1,Weekend
2023-08-19,Mumbai,Groceries,98,13132,1,Weekend
2023-08-19,Mumbai,Furniture,10,32160,1,Weekend
2023-08-19,Mumbai,Cosmetics,20,15500,0,Weekend
2023-08-19,Bangalore,Electronics,17,19601,0,Weekend
2023-08-19,Bangalore,Clothing,31,10912,0,Weekend
2023-08-19,Bangalore,Groceries,43,2881,1,Weekend
2023-08-19,Bangalore,Furniture,12,63756,0,Weekend
2023-08-19,Bangalore,Cosmetics,33,16236,1,Weekend
2023-08-19,Hyderabad,Electronics,15,24345,0,Weekend
2023-08-19,Hyderabad,Clothing,54,61830,1,Weekend
2023-08-19,Hyderabad,Groceries,81,13284,1,Weekend
2023-08-19,Hyderabad,Furniture,9,38916,0,Weekend
2023-08-19,Hyderabad,Cosmetics,25,14025,0,Weekend
2023-08-20,Kolkata,Electronics,22,18216,1,Weekend
2023-08-20,Kolkata,Clothing,35,22225,1,Weekend
2023-08-20,Kolkata,Groceries,54,4374,0,Weekend
2023-08-20,Kolkata,Furniture,7,10829,1,Weekend
2023-08-20,Kolkata,Cosmetics,23,14697,0,Weekend
2023-08-20,Delhi,Electronics,17,42279,1,Weekend
2023-08-20,Delhi,Clothing,43,37023,1,Weekend
2023-08-20,Delhi,Groceries,69,9798,0,Weekend
2023-08-20,Delhi,Furniture,11,45364,1,Weekend
2023-08-20,Delhi,Cosmetics,32,6400,1,Weekend
2023-08-20,Mumbai,Electronics,17,19533,0,Weekend
2023-08-20,Mumbai,Clothing,37,11803,0,Weekend
2023-08-20,Mumbai,Groceries,82,5002,1,Weekend
2023-08-20,Mumbai,Furniture,12,30804,0,Weekend
2023-08-20,Mumbai,Cosmetics,28,6300,0,Weekend
2023-08-20,Bangalore,Electronics,23,53498,1,Weekend
2023-08-20,Bangalore,Clothing,37,32893,0,Weekend
2023-08-20,Bangalore,Groceries,61,5246,0,Weekend
2023-08-20,Bangalore,Furniture,12,25752,0,Weekend
2023-08-20,Bangalore,Cosmetics,29,14935,1,Weekend
2023-08-20,Hyderabad,Electronics,20,24420,0,Weekend
2023-08-20,Hyderabad,Clothing,38,35416,0,Weekend
2023-08-20,Hyderabad,Groceries,73,4672,0,Weekend
2023-08-20,Hyderabad,Furniture,9,48384,1,Weekend
2023-08-20,Hyderabad,Cosmetics,29,20851,0,Weekend
2023-08-21,Kolkata,Electronics,23,48024,0,Weekday
2023-08-21,Kolkata,Clothing,37,35224,0,Weekday
2023-08-21,Kolkata,Groceries,66,9372,0,Weekday
2023-08-21,Kolkata,Furniture,10,31090,0,Weekday
2023-08-21,Kolkata,Cosmetics,23,12167,0,Weekday
2023-08-21,Delhi,Electronics,23,28543,0,Weekday
2023-08-21,Delhi,Clothing,35,33985,0,Weekday
2023-08-21,Delhi,Groceries,63,11277,0,Weekday
2023-08-21,Delhi,Furniture,11,55726,1,Weekday
2023-08-21,Delhi,Cosmetics,24,17688,0,Weekday
2023-08-21,Mumbai,Electronics,13,22971,0,Weekday
2023-08-21,Mumbai,Clothing,33,35607,0,Weekday
2023-08-21,Mumbai,Groceries,51,10149,0,Weekday
2023-08-21,Mumbai,Furniture,8,15848,0,Weekday
2023-08-21,Mumbai,Cosmetics,28,11620,0,Weekday
2023-08-21,Bangalore,Electronics,22,49060,0,Weekday
2023-08-21,Bangalore,Clothing,33,29733,0,Weekday
2023-08-21,Bangalore,Groceries,66,11022,0,Weekday
2023-08-21,Bangalore,Furniture,9,29934,0,Weekday
2023-08-21,Bangalore,Cosmetics,25,10000,0,Weekday
2023-08-21,Hyderabad,Electronics,19,40090,0,Weekday
2023-08-21,Hyderabad,Clothing,35,13685,0,Weekday
2023-08-21,Hyderabad,Groceries,70,6300,0,Weekday
2023-08-21,Hyderabad,Furniture,9,49104,0,Weekday
2023-08-21,Hyderabad,Cosmetics,32,13600,1,Weekday
2023-08-22,Kolkata,Electronics,20,48400,0,Weekday
2023-08-22,Kolkata,Clothing,40,43360,0,Weekday
2023-08-22,Kolkata,Groceries,57,5187,0,Weekday
2023-08-22,Kolkata,Furniture,12,36672,1,Weekday
2023-08-22,Kolkata,Cosmetics,21,4074,0,Weekday
2023-08-22,Delhi,Electronics,23,21689,1,Weekday
2023-08-22,Delhi,Clothing,35,15750,0,Weekday
2023-08-22,Delhi,Groceries,62,8990,1,Weekday
2023-08-22,Delhi,Furniture,11,34562,1,Weekday
2023-08-22,Delhi,Cosmetics,23,8786,0,Weekday
2023-08-22,Mumbai,Electronics,19,17499,0,Weekday
2023-08-22,Mumbai,Clothing,33,30360,1,Weekday
2023-08-22,Mumbai,Groceries,55,7645,1,Weekday
2023-08-22,Mumbai,Furniture,13,45760,0,Weekday
2023-08-22,Mumbai,Cosmetics,22,17336,0,Weekday
2023-08-22,Bangalore,Electronics,19,26011,1,Weekday
2023-08-22,Bangalore,Clothing,38,36138,0,Weekday
2023-08-22,Bangalore,Groceries,69,4692,0,Weekday
2023-08-22,Bangalore,Furniture,11,51887,0,Weekday
2023-08-22,Bangalore,Cosmetics,20,10620,0,Weekday
2023-08-22,Hyderabad,Electronics,21,47145,0,Weekday
2023-08-22,Hyderabad,Clothing,32,26464,0,Weekday
2023-08-22,Hyderabad,Groceries,54,4914,0,Weekday
2023-08-22,Hyderabad,Furniture,11,65956,0,Weekday
2023-08-22,Hyderabad,Cosmetics,29,21112,0,Weekday
2023-08-23,Kolkata,Electronics,26,44538,1,Weekday
2023-08-23,Kolkata,Clothing,31,23653,0,Weekday
2023-08-23,Kolkata,Groceries,53,8639,0,Weekday
2023-08-23,Kolkata,Furniture,11,22044,0,Weekday
2023-08-23,Kolkata,Cosmetics,25,5300,0,Weekday
2023-08-23,Delhi,Electronics,18,24894,0,Weekday
2023-08-23,Delhi,Clothing,43,31003,0,Weekday
2023-08-23,Delhi,Groceries,58,7308,0,Weekday
2023-08-23,Delhi,Furniture,10,50650,0,Weekday
2023-08-23,Delhi,Cosmetics,24,8976,0,Weekday
2023-08-23,Mumbai,Electronics,25,24625,0,Weekday
2023-08-23,Mumbai,Clothing,33,25773,0,Weekday
2023-08-23,Mumbai,Groceries,64,5632,0,Weekday
2023-08-23,Mumbai,Furniture,10,35440,0,Weekday
2023-08-23,Mumbai,Cosmetics,27,11664,1,Weekday
2023-08-23,Bangalore,Electronics,25,43075,1,Weekday
2023-08-23,Bangalore,Clothing,31,26660,0,Weekday
2023-08-23,Bangalore,Groceries,61,8601,0,Weekday
2023-08-23,Bangalore,Furniture,10,33470,0,Weekday
2023-08-23,Bangalore,Cosmetics,27,18846,0,Weekday
2023-08-23,Hyderabad,Electronics,22,51172,1,Weekday
2023-08-23,Hyderabad,Clothing,30,13620,0,Weekday
2023-08-23,Hyderabad,Groceries,66,4752,0,Weekday
2023-08-23,Hyderabad,Furniture,11,53361,0,Weekday
2023-08-23,Hyderabad,Cosmetics,18,5454,0,Weekday
2023-08-24,Kolkata,Electronics,27,49950,1,Weekday
2023-08-24,Kolkata,Clothing,32,35488,1,Weekday
2023-08-24,Kolkata,Groceries,73,13724,0,Weekday
2023-08-24,Kolkata,Furniture,8,33360,0,Weekday
2023-08-24,Kolkata,Cosmetics,27,8748,0,Weekday
2023-08-24,Delhi,Electronics,13,14846,0,Weekday
2023-08-24,Delhi,Clothing,40,31400,1,Weekday
2023-08-24,Delhi,Groceries,62,10044,0,Weekday
2023-08-24,Delhi,Furniture,11,65098,0,Weekday
2023-08-24,Delhi,Cosmetics,19,6498,0,Weekday
2023-08-24,Mumbai,Electronics,23,52302,0,Weekday
2023-08-24,Mumbai,Clothing,36,42804,0,Weekday
2023-08-24,Mumbai,Groceries,57,10545,1,Weekday
2023-08-24,Mumbai,Furniture,9,36819,0,Weekday
2023-08-24,Mumbai,Cosmetics,38,9994,1,Weekday
2023-08-24,Bangalore,Electronics,25,24300,0,Weekday
2023-08-24,Bangalore,Clothing,39,14625,0,Weekday
2023-08-24,Bangalore,Groceries,65,6175,0,Weekday
2023-08-24,Bangalore,Furniture,7,26761,0,Weekday
2023-08-24,Bangalore,Cosmetics,19,14763,0,Weekday
2023-08-24,Hyderabad,Electronics,18,22212,0,Weekday
2023-08-24,Hyderabad,Clothing,34,10302,0,Weekday
2023-08-24,Hyderabad,Groceries,54,10098,0,Weekday
2023-08-24,Hyderabad,Furniture,12,28860,1,Weekday
2023-08-24,Hyderabad,Cosmetics,30,9540,0,Weekday
2023-08-25,Kolkata,Electronics,15,16965,0,Weekday
2023-08-25,Kolkata,Clothing,40,21640,0,Weekday
2023-08-25,Kolkata,Groceries,41,2173,0,Weekday
2023-08-25,Kolkata,Furniture,9,32967,0,Weekday
2023-08-25,Kolkata,Cosmetics,24,9480,1,Weekday
2023-08-25,Delhi,Electronics,19,32623,0,Weekday
2023-08-25,Delhi,Clothing,34,24990,0,Weekday
2023-08-25,Delhi,Groceries,44,5324,0,Weekday
2023-08-25,Delhi,Furniture,13,76050,1,Weekday
2023-08-25,Delhi,Cosmetics,27,17631,0,Weekday
2023-08-25,Mumbai,Electronics,25,36200,1,Weekday
2023-08-25,Mumbai,Clothing,33,16302,1,Weekday
2023-08-25,Mumbai,Groceries,68,12240,0,Weekday
2023-08-25,Mumbai,Furniture,9,26073,0,Weekday
2023-08-25,Mumbai,Cosmetics,28,15316,1,Weekday
2023-08-25,Bangalore,Electronics,16,28240,0,Weekday
2023-08-25,Bangalore,Clothing,28,19544,0,Weekday
2023-08-25,Bangalore,Groceries,66,5544,0,Weekday
2023-08-25,Bangalore,Furniture,10,31600,0,Weekday
2023-08-25,Bangalore,Cosmetics,24,9768,0,Weekday
2023-08-25,Hyderabad,Electronics,18,39708,0,Weekday
2023-08-25,Hyderabad,Clothing,32,12992,0,Weekday
2023-08-25,Hyderabad,Groceries,61,11041,0,Weekday
2023-08-25,Hyderabad,Furniture,10,48710,0,Weekday
2023-08-25,Hyderabad,Cosmetics,26,17264,0,Weekday
2023-08-26,Kolkata,Electronics,24,29856,1,Weekend
2023-08-26,Kolkata,Clothing,53,56127,1,Weekend
2023-08-26,Kolkata,Groceries,51,8262,0,Weekend
2023-08-26,Kolkata,Furniture,9,50301,0,Weekend
2023-08-26,Kolkata,Cosmetics,28,20496,0,Weekend
2023-08-26,Delhi,Electronics,20,23740,1,Weekend
2023-08-26,Delhi,Clothing,32,30624,0,Weekend
2023-08-26,Delhi,Groceries,54,6264,1,Weekend
2023-08-26,Delhi,Furniture,11,32219,0,Weekend
2023-08-26,Delhi,Cosmetics,24,15648,1,Weekend
2023-08-26,Mumbai,Electronics,19,44859,1,Weekend
2023-08-26,Mumbai,Clothing,39,30654,1,Weekend
2023-08-26,Mumbai,Groceries,82,9430,1,Weekend
2023-08-26,Mumbai,Furniture,10,48380,1,Weekend
2023-08-26,Mumbai,Cosmetics,31,18352,1,Weekend
2023-08-26,Bangalore,Electronics,24,48792,1,Weekend
2023-08-26,Bangalore,Clothing,45,35460,0,Weekend
2023-08-26,Bangalore,Groceries,51,5712,0,Weekend
2023-08-26,Bangalore,Furniture,15,88245,1,Weekend
2023-08-26,Bangalore,Cosmetics,20,4240,0,Weekend
2023-08-26,Hyderabad,Electronics,23,35949,0,Weekend
2023-08-26,Hyderabad,Clothing,41,47765,1,Weekend
2023-08-26,Hyderabad,Groceries,67,12328,0,Weekend
2023-08-26,Hyderabad,Furniture,12,35328,1,Weekend
2023-08-26,Hyderabad,Cosmetics,24,14352,1,Weekend
2023-08-27,Kolkata,Electronics,22,24398,1,Weekend
2023-08-27,Kolkata,Clothing,28,22260,1,Weekend
2023-08-27,Kolkata,Groceries,48,8400,0,Weekend
2023-08-27,Kolkata,Furniture,13,77818,1,Weekend
2023-08-27,Kolkata,Cosmetics,23,16859,0,Weekend
2023-08-27,Delhi,Electronics,21,34293,0,Weekend
2023-08-27,Delhi,Clothing,32,28960,0,Weekend
2023-08-27,Delhi,Groceries,76,9196,1,Weekend
2023-08-27,Delhi,Furniture,12,70272,1,Weekend
2023-08-27,Delhi,Cosmetics,23,16606,0,Weekend
2023-08-27,Mumbai,Electronics,25,41650,0,Weekend
2023-08-27,Mumbai,Clothing,39,43212,1,Weekend
2023-08-27,Mumbai,Groceries,53,8215,0,Weekend
2023-08-27,Mumbai,Furniture,7,30184,0,Weekend
2023-08-27,Mumbai,Cosmetics,27,5238,0,Weekend
2023-08-27,Bangalore,Electronics,18,26550,0,Weekend
2023-08-27,Bangalore,Clothing,53,33178,1,Weekend
2023-08-27,Bangalore,Groceries,53,9010,1,Weekend
2023-08-27,Bangalore,Furniture,10,51790,1,Weekend
2023-08-27,Bangalore,Cosmetics,21,6783,0,Weekend
2023-08-27,Hyderabad,Electronics,20,43320,0,Weekend
2023-08-27,Hyderabad,Clothing,34,16626,0,Weekend
2023-08-27,Hyderabad,Groceries,75,7500,0,Weekend
2023-08-27,Hyderabad,Furniture,10,36960,1,Weekend
2023-08-27,Hyderabad,Cosmetics,27,9342,0,Weekend
2023-08-28,Kolkata,Electronics,17,14926,0,Weekday
2023-08-28,Kolkata,Clothing,38,11666,0,Weekday
2023-08-28,Kolkata,Groceries,43,4859,0,Weekday
2023-08-28,Kolkata,Furniture,10,47850,0,Weekday
2023-08-28,Kolkata,Cosmetics,19,5111,1,Weekday
2023-08-28,Delhi,Electronics,23,47771,0,Weekday
2023-08-28,Delhi,Clothing,33,23199,1,Weekday
2023-08-28,Delhi,Groceries,58,9628,0,Weekday
2023-08-28,Delhi,Furniture,9,42597,0,Weekday
2023-08-28,Delhi,Cosmetics,30,22110,0,Weekday
2023-08-28,Mumbai,Electronics,20,31860,0,Weekday
2023-08-28,Mumbai,Clothing,34,14892,0,Weekday
2023-08-28,Mumbai,Groceries,50,2850,0,Weekday
2023-08-28,Mumbai,Furniture,10,37340,1,Weekday
2023-08-28,Mumbai,Cosmetics,28,13552,0,Weekday
2023-08-28,Bangalore,Electronics,22,30602,0,Weekday
2023-08-28,Bangalore,Clothing,61,41846,1,Weekday
2023-08-28,Bangalore,Groceries,58,10440,0,Weekday
2023-08-28,Bangalore,Furniture,10,33620,0,Weekday
2023-08-28,Bangalore,Cosmetics,31,21762,1,Weekday
2023-08-28,Hyderabad,Electronics,19,41572,0,Weekday
2023-08-28,Hyderabad,Clothing,48,37200,0,Weekday
2023-08-28,Hyderabad,Groceries,60,6660,0,Weekday
2023-08-28,Hyderabad,Furniture,11,59796,0,Weekday
2023-08-28,Hyderabad,Cosmetics,19,14858,0,Weekday
2023-08-29,Kolkata,Electronics,18,25938,0,Weekday
2023-08-29,Kolkata,Clothing,37,27713,0,Weekday
2023-08-29,Kolkata,Groceries,66,12210,0,Weekday
2023-08-29,Kolkata,Furniture,10,37720,0,Weekday
2023-08-29,Kolkata,Cosmetics,33,13266,0,Weekday
2023-08-29,Delhi,Electronics,22,20174,0,Weekday
2023-08-29,Delhi,Clothing,33,12606,0,Weekday
2023-08-29,Delhi,Groceries,56,10696,0,Weekday
2023-08-29,Delhi,Furniture,11,59994,0,Weekday
2023-08-29,Delhi,Cosmetics,26,4108,0,Weekday
2023-08-29,Mumbai,Electronics,19,23750,0,Weekday
2023-08-29,Mumbai,Clothing,26,8372,0,Weekday
2023-08-29,Mumbai,Groceries,66,5478,0,Weekday
2023-08-29,Mumbai,Furniture,13,65858,0,Weekday
2023-08-29,Mumbai,Cosmetics,20,15140,0,Weekday
2023-08-29,Bangalore,Electronics,20,31360,0,Weekday
2023-08-29,Bangalore,Clothing,44,29920,0,Weekday
2023-08-29,Bangalore,Groceries,61,3660,0,Weekday
2023-08-29,Bangalore,Furniture,13,58513,1,Weekday
2023-08-29,Bangalore,Cosmetics,27,17253,1,Weekday
2023-08-29,Hyderabad,Electronics,15,23040,0,Weekday
2023-08-29,Hyderabad,Clothing,37,11988,0,Weekday
2023-08-29,Hyderabad,Groceries,48,3456,1,Weekday
2023-08-29,Hyderabad,Furniture,10,29750,0,Weekday
2023-08-29,Hyderabad,Cosmetics,25,5375,0,Weekday
2023-08-30,Kolkata,Electronics,23,55729,0,Weekday
2023-08-30,Kolkata,Clothing,38,35834,0,Weekday
2023-08-30,Kolkata,Groceries,65,5135,1,Weekday
2023-08-30,Kolkata,Furniture,10,21190,0,Weekday
2023-08-30,Kolkata,Cosmetics,26,5850,0,Weekday
2023-08-30,Delhi,Electronics,23,52026,0,Weekday
2023-08-30,Delhi,Clothing,36,31896,0,Weekday
2023-08-30,Delhi,Groceries,85,4505,1,Weekday
2023-08-30,Delhi,Furniture,10,28550,0,Weekday
2023-08-30,Delhi,Cosmetics,34,12478,1,Weekday
2023-08-30,Mumbai,Electronics,15,12765,0,Weekday
2023-08-30,Mumbai,Clothing,34,37162,0,Weekday
2023-08-30,Mumbai,Groceries,41,3403,0,Weekday
2023-08-30,Mumbai,Furniture,10,37320,0,Weekday
2023-08-30,Mumbai,Cosmetics,25,9825,0,Weekday
2023-08-30,Bangalore,Electronics,24,35280,0,Weekday
2023-08-30,Bangalore,Clothing,35,24850,0,Weekday
2023-08-30,Bangalore,Groceries,56,4088,0,Weekday
2023-08-30,Bangalore,Furniture,11,23738,0,Weekday
2023-08-30,Bangalore,Cosmetics,24,10248,1,Weekday
2023-08-30,Hyderabad,Electronics,20,24700,1,Weekday
2023-08-30,Hyderabad,Clothing,33,33000,1,Weekday
2023-08-30,Hyderabad,Groceries,55,2805,0,Weekday
2023-08-30,Hyderabad,Furniture,8,31272,0,Weekday
2023-08-30,Hyderabad,Cosmetics,28,4760,0,Weekday
2023-08-31,Kolkata,Electronics,22,28116,0,Weekday
2023-08-31,Kolkata,Clothing,30,32730,0,Weekday
2023-08-31,Kolkata,Groceries,67,6901,0,Weekday
2023-08-31,Kolkata,Furniture,8,25008,1,Weekday
2023-08-31,Kolkata,Cosmetics,28,7840,0,Weekday
2023-08-31,Delhi,Electronics,25,59675,1,Weekday
2023-08-31,Delhi,Clothing,29,28333,0,Weekday
2023-08-31,Delhi,Groceries,65,9425,0,Weekday
2023-08-31,Delhi,Furniture,10,58730,0,Weekday
2023-08-31,Delhi,Cosmetics,29,10005,0,Weekday
2023-08-31,Mumbai,Electronics,27,57969,0,Weekday
2023-08-31,Mumbai,Clothing,35,21840,0,Weekday
2023-08-31,Mumbai,Groceries,61,7869,1,Weekday
2023-08-31,Mumbai,Furniture,11,32516,0,Weekday
2023-08-31,Mumbai,Cosmetics,36,13428,1,Weekday
2023-08-31,Bangalore,Electronics,24,44304,1,Weekday
2023-08-31,Bangalore,Clothing,44,33572,1,Weekday
2023-08-31,Bangalore,Groceries,59,5015,1,Weekday
2023-08-31,Bangalore,Furniture,9,40941,0,Weekday
2023-08-31,Bangalore,Cosmetics,20,4340,1,Weekday
2023-08-31,Hyderabad,Electronics,21,49518,1,Weekday
2023-08-31,Hyderabad,Clothing,33,32670,0,Weekday
2023-08-31,Hyderabad,Groceries,71,12567,0,Weekday
2023-08-31,Hyderabad,Furniture,10,47500,0,Weekday
2023-08-31,Hyderabad,Cosmetics,26,9490,0,Weekday
2023-09-01,Kolkata,Electronics,31,39339,1,Weekday
2023-09-01,Kolkata,Clothing,36,14292,0,Weekday
2023-09-01,Kolkata,Groceries,63,5355,0,Weekday
2023-09-01,Kolkata,Furniture,10,49040,1,Weekday
2023-09-01,Kolkata,Cosmetics,29,11078,0,Weekday
2023-09-01,Delhi,Electronics,20,24100,0,Weekday
2023-09-01,Delhi,Clothing,28,8596,0,Weekday
2023-09-01,Delhi,Groceries,60,9840,0,Weekday
2023-09-01,Delhi,Furniture,7,14028,0,Weekday
2023-09-01,Delhi,Cosmetics,27,13338,0,Weekday
2023-09-01,Mumbai,Electronics,21,21399,0,Weekday
2023-09-01,Mumbai,Clothing,39,40872,0,Weekday
2023-09-01,Mumbai,Groceries,48,5280,0,Weekday
2023-09-01,Mumbai,Furniture,12,68328,0,Weekday
2023-09-01,Mumbai,Cosmetics,24,7128,0,Weekday
2023-09-01,Bangalore,Electronics,19,25916,0,Weekday
2023-09-01,Bangalore,Clothing,34,20468,0,Weekday
2023-09-01,Bangalore,Groceries,47,7896,0,Weekday
2023-09-01,Bangalore,Furniture,8,18296,0,Weekday
2023-09-01,Bangalore,Cosmetics,27,14121,1,Weekday
2023-09-01,Hyderabad,Electronics,21,42651,0,Weekday
2023-09-01,Hyderabad,Clothing,49,38661,1,Weekday
2023-09-01,Hyderabad,Groceries,63,8694,0,Weekday
2023-09-01,Hyderabad,Furniture,12,53340,0,Weekday
2023-09-01,Hyderabad,Cosmetics,29,8671,0,Weekday
2023-09-02,Kolkata,Electronics,17,25075,0,Weekend
2023-09-02,Kolkata,Clothing,34,17102,0,Weekend
2023-09-02,Kolkata,Groceries,62,10974,0,Weekend
2023-09-02,Kolkata,Furniture,11,40007,0,Weekend
2023-09-02,Kolkata,Cosmetics,30,15090,1,Weekend
2023-09-02,Delhi,Electronics,26,26572,0,Weekend
2023-09-02,Delhi,Clothing,29,18937,0,Weekend
2023-09-02,Delhi,Groceries,69,4554,0,Weekend
2023-09-02,Delhi,Furniture,8,40088,0,Weekend
2023-09-02,Delhi,Cosmetics,29,18821,1,Weekend
2023-09-02,Mumbai,Electronics,21,26628,0,Weekend
2023-09-02,Mumbai,Clothing,39,15054,1,Weekend
2023-09-02,Mumbai,Groceries,66,4686,1,Weekend
2023-09-02,Mumbai,Furniture,11,26136,0,Weekend
2023-09-02,Mumbai,Cosmetics,25,5200,0,Weekend
2023-09-02,Bangalore,Electronics,21,16884,0,Weekend
2023-09-02,Bangalore,Clothing,39,32214,1,Weekend
2023-09-02,Bangalore,Groceries,67,8107,0,Weekend
2023-09-02,Bangalore,Furniture,11,24805,1,Weekend
2023-09-02,Bangalore,Cosmetics,31,4867,0,Weekend
2023-09-02,Hyderabad,Electronics,21,45402,0,Weekend
2023-09-02,Hyderabad,Clothing,34,18088,0,Weekend
2023-09-02,Hyderabad,Groceries,67,6767,0,Weekend
2023-09-02,Hyderabad,Furniture,11,36751,1,Weekend
2023-09-02,Hyderabad,Cosmetics,31,22475,1,Weekend
2023-09-03,Kolkata,Electronics,23,24081,1,Weekend
2023-09-03,Kolkata,Clothing,34,22610,0,Weekend
2023-09-03,Kolkata,Groceries,73,4380,0,Weekend
2023-09-03,Kolkata,Furniture,11,54307,0,Weekend
2023-09-03,Kolkata,Cosmetics,30,5190,1,Weekend
2023-09-03,Delhi,Electronics,20,45060,0,Weekend
2023-09-03,Delhi,Clothing,35,33215,1,Weekend
2023-09-03,Delhi,Groceries,55,4675,0,Weekend
2023-09-03,Delhi,Furniture,10,54650,0,Weekend
2023-09-03,Delhi,Cosmetics,38,21204,1,Weekend
2023-09-03,Mumbai,Electronics,25,44225,0,Weekend
2023-09-03,Mumbai,Clothing,25,24700,0,Weekend
2023-09-03,Mumbai,Groceries,60,11580,0,Weekend
2023-09-03,Mumbai,Furniture,8,31176,0,Weekend
2023-09-03,Mumbai,Cosmetics,24,9216,0,Weekend
2023-09-03,Bangalore,Electronics,17,34935,0,Weekend
2023-09-03,Bangalore,Clothing,35,33250,0,Weekend
2023-09-03,Bangalore,Groceries,56,6776,0,Weekend
2023-09-03,Bangalore,Furniture,9,29943,0,Weekend
2023-09-03,Bangalore,Cosmetics,26,7254,0,Weekend
2023-09-03,Hyderabad,Electronics,22,51876,0,Weekend
2023-09-03,Hyderabad,Clothing,48,55728,1,Weekend
2023-09-03,Hyderabad,Groceries,73,4453,1,Weekend
2023-09-03,Hyderabad,Furniture,9,40068,1,Weekend
2023-09-03,Hyderabad,Cosmetics,21,10227,0,Weekend
2023-09-04,Kolkata,Electronics,16,25328,0,Weekday
2023-09-04,Kolkata,Clothing,37,19425,1,Weekday
2023-09-04,Kolkata,Groceries,68,4556,0,Weekday
2023-09-04,Kolkata,Furniture,8,31984,0,Weekday
2023-09-04,Kolkata,Cosmetics,25,11125,0,Weekday
2023-09-04,Delhi,Electronics,23,29693,0,Weekday
2023-09-04,Delhi,Clothing,30,30510,0,Weekday
2023-09-04,Delhi,Groceries,45,8280,0,Weekday
2023-09-04,Delhi,Furniture,8,31080,0,Weekday
2023-09-04,Delhi,Cosmetics,27,19845,0,Weekday
2023-09-04,Mumbai,Electronics,22,28754,0,Weekday
2023-09-04,Mumbai,Clothing,41,19680,0,Weekday
2023-09-04,Mumbai,Groceries,52,7800,0,Weekday
2023-09-04,Mumbai,Furniture,9,17712,0,Weekday
2023-09-04,Mumbai,Cosmetics,25,8525,0,Weekday
2023-09-04,Bangalore,Electronics,21,18732,1,Weekday
2023-09-04,Bangalore,Clothing,38,34276,0,Weekday
2023-09-04,Bangalore,Groceries,52,6656,1,Weekday
2023-09-04,Bangalore,Furniture,10,23030,1,Weekday
2023-09-04,Bangalore,Cosmetics,23,8349,0,Weekday
2023-09-04,Hyderabad,Electronics,22,51260,0,Weekday
2023-09-04,Hyderabad,Clothing,31,28892,0,Weekday
2023-09-04,Hyderabad,Groceries,54,7506,0,Weekday
2023-09-04,Hyderabad,Furniture,8,23584,0,Weekday
2023-09-04,Hyderabad,Cosmetics,28,9912,1,Weekday
2023-09-05,Kolkata,Electronics,16,22032,0,Weekday
2023-09-05,Kolkata,Clothing,30,17070,0,Weekday
2023-09-05,Kolkata,Groceries,66,3828,0,Weekday
2023-09-05,Kolkata,Furniture,9,39096,0,Weekday
2023-09-05,Kolkata,Cosmetics,24,8664,1,Weekday
2023-09-05,Delhi,Electronics,24,45240,1,Weekday
2023-09-05,Delhi,Clothing,27,17118,0,Weekday
2023-09-05,Delhi,Groceries,59,5546,1,Weekday
2023-09-05,Delhi,Furniture,11,18920,1,Weekday
2023-09-05,Delhi,Cosmetics,26,4160,0,Weekday
2023-09-05,Mumbai,Electronics,20,20480,0,Weekday
2023-09-05,Mumbai,Clothing,37,13209,1,Weekday
2023-09-05,Mumbai,Groceries,60,7080,0,Weekday
2023-09-05,Mumbai,Furniture,9,45684,1,Weekday
2023-09-05,Mumbai,Cosmetics,27,8532,0,Weekday
2023-09-05,Bangalore,Electronics,23,26197,1,Weekday
2023-09-05,Bangalore,Clothing,31,19871,1,Weekday
2023-09-05,Bangalore,Groceries,54,9504,0,Weekday
2023-09-05,Bangalore,Furniture,11,26081,0,Weekday
2023-09-05,Bangalore,Cosmetics,25,16800,1,Weekday
2023-09-05,Hyderabad,Electronics,27,48600,1,Weekday
2023-09-05,Hyderabad,Clothing,40,14800,0,Weekday
2023-09-05,Hyderabad,Groceries,59,6490,0,Weekday
2023-09-05,Hyderabad,Furniture,10,17890,0,Weekday
2023-09-05,Hyderabad,Cosmetics,31,7781,0,Weekday
2023-09-06,Kolkata,Electronics,24,19680,1,Weekday
2023-09-06,Kolkata,Clothing,41,20541,0,Weekday
2023-09-06,Kolkata,Groceries,56,4368,0,Weekday
2023-09-06,Kolkata,Furniture,10,21090,0,Weekday
2023-09-06,Kolkata,Cosmetics,27,4590,0,Weekday
2023-09-06,Delhi,Electronics,22,52756,0,Weekday
2023-09-06,Delhi,Clothing,40,30720,1,Weekday
2023-09-06,Delhi,Groceries,61,7442,0,Weekday
2023-09-06,Delhi,Furniture,8,24592,0,Weekday
2023-09-06,Delhi,Cosmetics,27,16173,1,Weekday
2023-09-06,Mumbai,Electronics,20,43740,0,Weekday
2023-09-06,Mumbai,Clothing,30,12390,0,Weekday
2023-09-06,Mumbai,Groceries,46,7360,0,Weekday
